id,Geographic Area Name,Population 16 years and over,16 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 years and over,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino origin (of any race),"White alone, not Hispanic or Latino",Population 20 to 64 years,Male,Female,With own children under 18 years,With own children under 6 years only,With own children under 6 years and 6 to 17 years,With own children 6 to 17 years only,Below poverty level,At or above the poverty level,With any disability,Population 25 to 64 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher
0500000US18003,"Allen County, Indiana",290441,20459,24377,28036,25168,47149,44191,25411,21122,32465,22063,231950,32017,N,N,N,N,N,18596,221541,215454,105155,110299,43310,11521,10801,20988,23039,189882,24171,191077,21730,47506,63191,58650
0500000US22005,"Ascension Parish, Louisiana",94484,5952,6535,10114,8025,18692,16698,7128,7161,9536,4643,68452,20330,N,N,N,N,N,N,65946,74353,36146,38207,18716,4515,2622,11579,6269,67510,9808,67818,7000,18029,22316,20473
0500000US26161,"Washtenaw County, Michigan",310952,29912,48404,29936,23669,42252,43204,21381,20419,31650,20125,231829,34504,N,30791,N,N,N,N,221563,229265,115198,114067,33662,8512,6777,18373,37685,184480,20036,180861,7926,22008,43349,107578
0500000US28089,"Madison County, Mississippi",81907,6332,6239,6499,6862,14248,13695,7597,6677,8831,4927,48373,30429,N,N,N,N,N,N,46621,61817,29174,32643,12585,3063,3075,6447,N,N,N,55578,2922,7988,12910,31758
0500000US29021,"Buchanan County, Missouri",71345,4350,5719,6594,5616,10710,11214,5737,6391,9068,5946,62863,N,N,N,N,N,N,N,60039,51981,27580,24401,8233,2031,1767,4435,6877,42577,8308,46262,5910,17549,13518,9285
0500000US29077,"Greene County, Missouri",237232,16237,29281,21884,18815,34100,34042,17774,16786,26967,21346,216146,N,N,N,N,N,N,N,210822,172682,85163,87519,27348,7873,4408,15067,29415,138918,23132,143401,10230,35830,53989,43352
0500000US34015,"Gloucester County, New Jersey",234993,15331,18191,17781,18094,35962,41826,20773,20456,27623,18956,195137,24444,N,N,N,N,N,13105,186768,173083,85249,87834,29558,6103,4403,19052,12164,160293,19866,154892,7461,44447,47200,55784
0500000US34029,"Ocean County, New Jersey",472770,26813,32203,34772,31529,60303,70028,39075,41769,72024,64254,432951,16026,N,9358,N,N,N,39318,404817,309679,152295,157384,55799,13487,14133,28179,26167,281367,29402,277476,17212,87046,81071,92147
0500000US34039,"Union County, New Jersey",441782,27586,33732,35528,36185,76709,79069,39199,33521,45176,35077,240637,95528,N,25076,N,70121,N,135050,180901,333943,165022,168921,61601,14466,10598,36537,20896,310662,21417,300211,32285,73881,73969,120076
0500000US36009,"Cattaraugus County, New York",62371,4264,4737,4055,4390,8630,10083,5672,5899,8449,6192,57863,N,N,N,N,N,N,N,57077,43466,21620,21846,7577,1445,2212,3920,6884,35614,4735,38729,3513,14759,13314,7143
0500000US36055,"Monroe County, New York",605945,39855,51462,54485,50175,85044,94181,48050,54583,72844,55266,472416,84743,N,22643,N,N,N,46766,444090,437980,212126,225854,73581,16473,13492,43616,61668,368785,52725,386518,32008,80073,111957,162480
0500000US36109,"Tompkins County, New York",89103,12059,17285,7268,5894,10505,10480,4164,7239,8586,5623,71367,N,N,N,N,N,N,N,69243,62835,30739,32096,8549,2381,1891,4277,12710,46245,4579,45550,2718,7836,9709,25287
0500000US37027,"Caldwell County, North Carolina",68180,4360,4306,5222,4836,9187,11582,6831,5813,9563,6480,61420,N,N,N,N,N,N,N,60582,47777,24423,23354,9038,2189,1855,4994,8059,39212,6993,43471,7877,14647,15333,5614
0500000US37063,"Durham County, North Carolina",257813,16178,22327,29523,28145,44590,38870,18296,17969,25580,16335,136469,91509,N,N,N,N,N,N,117418,199720,95870,103850,29674,8978,5994,14702,24211,168215,12969,177393,17352,31980,40094,87967
0500000US37191,"Wayne County, North Carolina",96403,5066,8724,9625,7738,13948,14766,6043,9986,12178,8329,63036,29774,N,N,N,N,N,N,54114,70830,34735,36095,13044,3479,2374,7191,12384,56433,10054,62106,9452,16866,24622,11166
0500000US41003,"Benton County, Oregon",79378,8279,15363,6599,5950,9316,8535,5530,4963,9072,5771,66860,N,N,N,N,N,N,N,63966,56256,28573,27683,6550,1797,837,3916,10898,43677,5114,40893,1650,5437,11009,22797
0500000US41067,"Washington County, Oregon",477488,29478,36216,46353,48107,88738,79372,34355,34492,49120,31257,369638,N,N,52199,N,N,19048,70095,324066,367633,184388,183245,71271,18039,14653,38579,30330,334973,25373,331417,27923,52702,96357,154435
0500000US42025,"Carbon County, Pennsylvania",53522,2669,3205,3628,3406,7204,9618,5029,5379,7838,5546,51256,N,N,N,N,N,N,N,49361,37469,18919,18550,6049,1283,926,3840,3420,33793,5316,34264,2879,16784,8165,6436
0500000US42069,"Lackawanna County, Pennsylvania",173285,11933,11693,13723,12893,23740,27317,13697,16413,23139,18737,158818,N,N,N,N,N,N,N,150378,119476,58804,60672,18179,3140,3249,11790,15993,100275,16186,107783,8118,35120,31507,33038
0500000US45003,"Aiken County, South Carolina",137170,9398,9833,10154,9957,19624,20818,13438,11203,19572,13173,99242,34610,N,N,N,N,N,N,93524,95027,45456,49571,15038,3591,2603,8844,12963,81456,9722,85194,7400,28742,27024,22028
0500000US48213,"Henderson County, Texas",66409,3793,4877,4679,4389,9145,9085,5402,6920,10249,7870,60476,N,N,N,N,N,N,N,53863,44497,21550,22947,7947,1972,1806,4169,8939,34740,7184,39620,7195,13438,13468,5519
0500000US49035,"Salt Lake County, Utah",872645,62058,81119,99349,91252,169635,128138,59672,55961,76748,48713,692238,N,N,41659,13041,81119,22413,145411,635478,685126,346957,338169,133186,29143,31466,72577,57152,621775,59130,604007,52159,135752,197979,218117
0500000US51177,"Spotsylvania County, Virginia",105190,7768,8793,8031,7978,17914,17947,9691,7858,12022,7188,77379,18337,N,N,N,N,N,N,72948,78212,38280,39932,15756,2386,3822,9548,5562,72650,7059,69419,5554,19758,22151,21956
0500000US01051,"Elmore County, Alabama",65407,3767,4847,6563,5577,10087,11642,5364,5261,7550,4749,49630,N,N,N,N,N,N,N,49140,49341,23664,25677,8128,1677,1730,4721,4552,40894,8034,44494,5723,14443,13468,10860
