STNAME,CTYNAME,TOT_POP
Iowa,Adair County,335
Iowa,Adair County,265
Iowa,Adair County,218
Iowa,Adair County,315
Iowa,Adams County,3645
Iowa,Adams County,212
Iowa,Adams County,215
Iowa,Adams County,222
Iowa,Adams County,195
Iowa,Adams County,152
Iowa,Adams County,203
Iowa,Adams County,195
Iowa,Adams County,200
Iowa,Adams County,169
Iowa,Adams County,192
Iowa,Adams County,219
Iowa,Adams County,344
Iowa,Adams County,286
Iowa,Adams County,246
Iowa,Adams County,201
Iowa,Adams County,171
Iowa,Adams County,108
Iowa,Adams County,115
Iowa,Allamakee County,13832
Iowa,Allamakee County,958
Iowa,Allamakee County,879
Iowa,Allamakee County,904
Iowa,Allamakee County,778
Iowa,Allamakee County,689
Iowa,Allamakee County,710
Iowa,Allamakee County,683
Iowa,Allamakee County,738
Iowa,Allamakee County,652
Iowa,Allamakee County,707
Iowa,Allamakee County,865
Iowa,Allamakee County,1050
Iowa,Allamakee County,1076
Iowa,Allamakee County,997
Iowa,Allamakee County,751
Iowa,Allamakee County,557
Iowa,Allamakee County,425
Iowa,Allamakee County,413
Iowa,Appanoose County,12437
Iowa,Appanoose County,709
Iowa,Appanoose County,773
Iowa,Appanoose County,813
Iowa,Appanoose County,720
Iowa,Appanoose County,612
Iowa,Appanoose County,648
Iowa,Appanoose County,611
Iowa,Appanoose County,702
Iowa,Appanoose County,628
Iowa,Appanoose County,699
Iowa,Appanoose County,793
Iowa,Appanoose County,903
Iowa,Appanoose County,1003
Iowa,Appanoose County,824
Iowa,Appanoose County,717
Iowa,Appanoose County,515
Iowa,Appanoose County,346
Iowa,Appanoose County,421
Iowa,Audubon County,5506
Iowa,Audubon County,333
Iowa,Audubon County,298
Iowa,Audubon County,310
Iowa,Audubon County,288
Iowa,Audubon County,280
Iowa,Audubon County,279
Iowa,Audubon County,249
Iowa,Audubon County,277
Iowa,Audubon County,259
Iowa,Audubon County,281
Iowa,Audubon County,347
Iowa,Audubon County,499
Iowa,Audubon County,444
Iowa,Audubon County,363
Iowa,Audubon County,295
Iowa,Audubon County,249
Iowa,Audubon County,188
Iowa,Audubon County,267
Iowa,Benton County,25642
Iowa,Benton County,1554
Iowa,Benton County,1607
Iowa,Benton County,1759
Iowa,Benton County,1590
Iowa,Benton County,1309
Iowa,Benton County,1288
Iowa,Benton County,1361
Iowa,Benton County,1538
Iowa,Benton County,1499
Iowa,Benton County,1550
Iowa,Benton County,1912
Iowa,Benton County,2081
Iowa,Benton County,1827
Iowa,Benton County,1410
Iowa,Benton County,1154
Iowa,Benton County,869
Iowa,Benton County,601
Iowa,Benton County,733
Iowa,Black Hawk County,132408
Iowa,Black Hawk County,8367
Iowa,Black Hawk County,8066
Iowa,Black Hawk County,7873
Iowa,Black Hawk County,9049
Iowa,Black Hawk County,15023
Iowa,Black Hawk County,9333
Iowa,Black Hawk County,8006
Iowa,Black Hawk County,8092
Iowa,Black Hawk County,6961
Iowa,Black Hawk County,6770
Iowa,Black Hawk County,7014
Iowa,Black Hawk County,7862
Iowa,Black Hawk County,8273
Iowa,Black Hawk County,7191
Iowa,Black Hawk County,5162
Iowa,Black Hawk County,3643
Iowa,Black Hawk County,2637
Iowa,Black Hawk County,3086
Iowa,Boone County,26346
Iowa,Boone County,1388
Iowa,Boone County,1479
Iowa,Boone County,1645
Iowa,Boone County,1634
Iowa,Boone County,1428
Iowa,Boone County,1596
Iowa,Boone County,1618
Iowa,Boone County,1737
Iowa,Boone County,1564
Iowa,Boone County,1594
Iowa,Boone County,1724
Iowa,Boone County,2063
Iowa,Boone County,2022
Iowa,Boone County,1659
Iowa,Boone County,1146
Iowa,Boone County,774
Iowa,Boone County,576
Iowa,Boone County,699
Iowa,Bremer County,24947
Iowa,Bremer County,1423
Iowa,Bremer County,1504
Iowa,Bremer County,1682
Iowa,Bremer County,1959
Iowa,Bremer County,1934
Iowa,Bremer County,1263
Iowa,Bremer County,1308
Iowa,Bremer County,1593
Iowa,Bremer County,1412
Iowa,Bremer County,1413
Iowa,Bremer County,1428
Iowa,Bremer County,1593
Iowa,Bremer County,1549
Iowa,Bremer County,1392
Iowa,Bremer County,1177
Iowa,Bremer County,917
Iowa,Bremer County,641
Iowa,Bremer County,759
Iowa,Buchanan County,21199
Iowa,Buchanan County,1386
Iowa,Buchanan County,1494
Iowa,Buchanan County,1647
Iowa,Buchanan County,1466
Iowa,Buchanan County,1013
Iowa,Buchanan County,1187
Iowa,Buchanan County,1236
Iowa,Buchanan County,1379
Iowa,Buchanan County,1186
Iowa,Buchanan County,1182
Iowa,Buchanan County,1317
Iowa,Buchanan County,1534
Iowa,Buchanan County,1386
Iowa,Buchanan County,1186
Iowa,Buchanan County,935
Iowa,Buchanan County,693
Iowa,Buchanan County,466
Iowa,Buchanan County,506
Iowa,Buena Vista County,19874
Iowa,Buena Vista County,1482
Iowa,Buena Vista County,1414
Iowa,Buena Vista County,1375
Iowa,Buena Vista County,1437
Iowa,Buena Vista County,1450
Iowa,Buena Vista County,1318
Iowa,Buena Vista County,1257
Iowa,Buena Vista County,1246
Iowa,Buena Vista County,1027
Iowa,Buena Vista County,1007
Iowa,Buena Vista County,1098
Iowa,Buena Vista County,1304
Iowa,Buena Vista County,1261
Iowa,Buena Vista County,1017
Iowa,Buena Vista County,702
Iowa,Buena Vista County,530
Iowa,Buena Vista County,396
Iowa,Buena Vista County,553
Iowa,Butler County,14539
Iowa,Butler County,737
Iowa,Butler County,915
Iowa,Butler County,1063
Iowa,Butler County,838
Iowa,Butler County,780
Iowa,Butler County,684
Iowa,Butler County,730
Iowa,Butler County,922
Iowa,Butler County,790
Iowa,Butler County,798
Iowa,Butler County,928
Iowa,Butler County,1007
Iowa,Butler County,1100
Iowa,Butler County,962
Iowa,Butler County,776
Iowa,Butler County,555
Iowa,Butler County,411
Iowa,Butler County,543
Iowa,Calhoun County,9699
Iowa,Calhoun County,556
Iowa,Calhoun County,615
Iowa,Calhoun County,574
Iowa,Calhoun County,523
Iowa,Calhoun County,525
Iowa,Calhoun County,561
Iowa,Calhoun County,552
Iowa,Calhoun County,561
Iowa,Calhoun County,515
Iowa,Calhoun County,473
Iowa,Calhoun County,553
Iowa,Calhoun County,690
Iowa,Calhoun County,776
Iowa,Calhoun County,629
Iowa,Calhoun County,500
Iowa,Calhoun County,366
Iowa,Calhoun County,335
Iowa,Calhoun County,395
Iowa,Carroll County,20154
Iowa,Carroll County,1327
Iowa,Carroll County,1406
Iowa,Carroll County,1415
Iowa,Carroll County,1204
Iowa,Carroll County,1104
Iowa,Carroll County,1044
Iowa,Carroll County,1102
Iowa,Carroll County,1114
Iowa,Carroll County,1079
Iowa,Carroll County,1067
Iowa,Carroll County,1269
Iowa,Carroll County,1489
Iowa,Carroll County,1439
Iowa,Carroll County,1221
Iowa,Carroll County,827
Iowa,Carroll County,703
Iowa,Carroll County,594
Iowa,Carroll County,750
Iowa,Cass County,12930
Iowa,Cass County,691
Iowa,Cass County,789
Iowa,Cass County,906
Iowa,Cass County,765
Iowa,Cass County,614
Iowa,Cass County,706
Iowa,Cass County,611
Iowa,Cass County,717
Iowa,Cass County,687
Iowa,Cass County,682
Iowa,Cass County,778
Iowa,Cass County,1005
Iowa,Cass County,982
Iowa,Cass County,842
Iowa,Cass County,695
Iowa,Cass County,560
Iowa,Cass County,430
Iowa,Cass County,470
Iowa,Cedar County,18627
Iowa,Cedar County,979
Iowa,Cedar County,1095
Iowa,Cedar County,1241
Iowa,Cedar County,1169
Iowa,Cedar County,903
Iowa,Cedar County,984
Iowa,Cedar County,993
Iowa,Cedar County,1178
Iowa,Cedar County,1147
Iowa,Cedar County,1123
Iowa,Cedar County,1256
Iowa,Cedar County,1522
Iowa,Cedar County,1367
Iowa,Cedar County,1163
Iowa,Cedar County,838
Iowa,Cedar County,607
Iowa,Cedar County,470
Iowa,Cedar County,592
Iowa,Cerro Gordo County,42647
Iowa,Cerro Gordo County,2344
Iowa,Cerro Gordo County,2447
Iowa,Cerro Gordo County,2571
Iowa,Cerro Gordo County,2469
Iowa,Cerro Gordo County,2367
Iowa,Cerro Gordo County,2488
Iowa,Cerro Gordo County,2294
Iowa,Cerro Gordo County,2481
Iowa,Cerro Gordo County,2205
Iowa,Cerro Gordo County,2310
Iowa,Cerro Gordo County,2666
Iowa,Cerro Gordo County,3399
Iowa,Cerro Gordo County,3320
Iowa,Cerro Gordo County,2909
Iowa,Cerro Gordo County,2108
Iowa,Cerro Gordo County,1536
Iowa,Cerro Gordo County,1208
Iowa,Cerro Gordo County,1525
Iowa,Cherokee County,11321
Iowa,Cherokee County,655
Iowa,Cherokee County,700
Iowa,Cherokee County,717
Iowa,Cherokee County,597
Iowa,Cherokee County,502
Iowa,Cherokee County,616
Iowa,Cherokee County,588
Iowa,Cherokee County,611
Iowa,Cherokee County,524
Iowa,Cherokee County,588
Iowa,Cherokee County,657
Iowa,Cherokee County,910
Iowa,Cherokee County,935
Iowa,Cherokee County,793
Iowa,Cherokee County,552
Iowa,Cherokee County,463
Iowa,Cherokee County,361
Iowa,Cherokee County,552
Iowa,Chickasaw County,11964
Iowa,Chickasaw County,720
Iowa,Chickasaw County,766
Iowa,Chickasaw County,832
Iowa,Chickasaw County,737
Iowa,Chickasaw County,644
Iowa,Chickasaw County,598
Iowa,Chickasaw County,551
Iowa,Chickasaw County,700
Iowa,Chickasaw County,615
Iowa,Chickasaw County,645
Iowa,Chickasaw County,788
Iowa,Chickasaw County,937
Iowa,Chickasaw County,946
Iowa,Chickasaw County,753
Iowa,Chickasaw County,582
Iowa,Chickasaw County,442
Iowa,Chickasaw County,344
Iowa,Chickasaw County,364
Iowa,Clarke County,9423
Iowa,Clarke County,665
Iowa,Clarke County,681
Iowa,Clarke County,715
Iowa,Clarke County,577
Iowa,Clarke County,476
Iowa,Clarke County,518
Iowa,Clarke County,552
Iowa,Clarke County,565
Iowa,Clarke County,522
Iowa,Clarke County,515
Iowa,Clarke County,565
Iowa,Clarke County,679
Iowa,Clarke County,650
Iowa,Clarke County,561
Iowa,Clarke County,401
Iowa,Clarke County,295
Iowa,Clarke County,214
Iowa,Clarke County,272
Iowa,Clay County,16134
Iowa,Clay County,983
Iowa,Clay County,1000
Iowa,Clay County,1071
Iowa,Clay County,933
Iowa,Clay County,804
Iowa,Clay County,927
Iowa,Clay County,932
